192,26,56,50,44,147,128,,,,
192,56,50,26,128,44,147,,,,
192,56,44,50,128,147,,,,,
192,56,44,50,147,85,128,,,,
192,56,44,50,147,128,85,,,,
192,56,44,147,85,128,,,,,
192,56,171,128,147,85,44,,,,
192,56,128,147,171,85,44,,,,
192,56,128,171,,,,,,,
192,56,128,171,,,,,,,
192,56,128,171,,,,,,,
192,56,128,171,159,,,,,,
192,56,128,147,171,159,,,,,
192,56,128,171,147,159,,,,,
56,192,128,147,171,,,,,,
56,192,128,171,159,,,,,,
56,192,128,147,159,,,,,,
56,192,128,147,159,,,,,,
192,56,128,147,171,,,,,,
192,56,128,147,,,,,,,
192,56,128,147,171,85,,,,,
192,56,128,171,147,85,,,,,
192,56,128,147,171,44,,,,,
192,56,128,147,171,44,50,,,,
192,56,128,171,147,50,,,,,
192,56,128,147,26,,,,,,
192,56,128,50,85,26,147,159,,,
192,56,128,147,85,50,,,,,
192,56,147,26,85,159,,,,,
192,159,,,,,,,,,
192,56,159,147,,,,,,,
192,56,159,147,,,,,,,
192,159,56,147,,,,,,,
192,159,56,147,302,,,,,,
192,159,302,147,56,,,,,,
192,147,159,302,56,,,,,,
192,147,159,56,,,,,,,
192,147,159,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,,,,,,,,
192,159,147,85,,,,,,,
192,159,147,85,56,,,,,,
192,147,159,85,56,44,,,,,
192,147,159,85,56,44,,,,,
147,192,159,85,56,,,,,,
192,147,159,171,56,,,,,,
147,192,159,171,56,,,,,,
147,192,159,171,56,50,,,,,
147,192,159,171,56,70,50,,,,
147,192,159,56,171,70,,,,,
147,159,192,56,171,,,,,,
147,192,159,171,56,70,,,,,
147,171,159,192,56,85,70,128,,,
147,171,159,192,56,85,70,128,,,
147,171,159,192,56,70,85,128,,,
147,171,159,192,56,85,70,128,,,
171,147,159,192,56,85,128,70,,,
171,147,159,56,192,85,128,,,,
171,147,159,192,85,56,70,,,,
171,147,159,192,85,70,56,,,,
171,147,159,192,85,56,,,,,
171,147,159,192,85,56,,,,,
171,147,192,159,85,56,70,,,,
171,192,147,159,85,70,56,,,,
192,159,147,26,85,70,128,219,,,
192,147,159,70,26,56,85,128,219,,
192,159,147,26,70,85,56,219,,,
147,192,159,26,70,85,56,219,,,
159,192,147,26,70,56,85,219,,,
159,192,147,26,70,85,56,219,,,
159,26,147,192,85,56,70,219,97,,
159,147,192,26,85,56,70,219,97,,
159,26,147,192,56,85,219,97,70,,
159,192,26,147,56,85,70,219,97,,
159,26,147,192,56,180,70,219,97,,
159,26,192,147,56,85,219,97,70,,
159,26,147,192,85,56,219,97,,,
159,147,26,192,56,180,70,85,219,97,
159,147,26,192,56,180,70,219,97,,
159,147,26,192,56,219,97,,,,
159,147,26,192,56,219,97,70,,,
159,147,26,56,192,219,97,70,,,
159,192,147,56,26,219,97,,,,
159,192,56,26,147,219,,,,,
159,56,70,147,26,192,219,,,,
56,147,159,70,26,192,219,,,,
56,147,159,70,26,192,219,,,,
56,147,159,70,192,26,219,,,,
56,159,147,70,192,180,219,97,,,
56,159,147,70,192,85,144,180,219,97,
159,56,70,192,85,147,219,97,144,,
159,26,192,56,70,147,85,180,144,219,97
159,192,26,70,56,180,219,147,97,,
159,192,56,70,26,302,85,147,219,180,
159,192,70,56,26,85,147,180,219,302,
159,70,56,26,147,192,219,85,302,,
26,159,56,192,70,302,147,219,85,,
