302,26,67,61,85,70,,,,,
302,26,85,61,67,192,,,,,
302,26,85,61,67,,,,,,
302,85,26,70,67,61,,,,,
302,85,26,67,70,,,,,,
302,85,26,67,,,,,,,
302,26,70,85,67,192,,,,,
302,85,26,67,70,192,,,,,
302,26,70,67,85,192,,,,,
302,26,67,70,192,,,,,,
302,26,70,67,192,,,,,,
302,26,70,67,192,171,,,,,
302,26,192,67,70,171,,,,,
26,70,302,192,67,,,,,,
85,44,192,70,67,219,97,,,,
56,26,85,44,192,67,219,97,70,,
85,26,56,44,192,67,70,219,97,,
26,85,44,56,192,67,219,97,,,
85,26,192,44,56,67,219,97,,,
85,26,192,44,56,67,219,97,,,
85,44,56,192,26,67,219,97,,,
44,85,192,26,56,67,219,97,,,
85,44,26,56,192,67,219,97,,,
85,44,26,56,192,219,97,,,,
44,85,26,56,67,192,219,97,,,
44,26,85,56,192,67,219,97,,,
26,85,44,192,219,97,,,,,
26,44,85,192,219,97,,,,,
26,44,85,67,192,219,97,,,,
26,44,67,192,85,219,97,,,,
26,44,85,219,,,,,,,
26,44,219,,,,,,,,
26,44,192,219,,,,,,,
26,44,56,192,85,219,97,,,,
26,44,56,85,192,219,97,,,,
26,44,56,85,192,219,97,,,,
26,44,85,56,192,219,97,,,,
26,44,85,56,192,219,,,,,
26,192,85,44,56,219,97,,,,
26,192,44,85,219,97,,,,,
26,44,192,85,219,97,,,,,
26,44,192,85,219,97,,,,,
44,26,192,85,219,,,,,,
44,26,192,85,219,,,,,,
44,85,26,192,219,97,,,,,
44,85,26,192,147,219,97,,,,
44,85,192,26,219,147,97,,,,
44,85,192,26,219,97,,,,,
85,302,26,192,219,97,,,,,
85,302,26,192,219,97,,,,,
302,26,44,192,219,,,,,,
302,26,192,44,219,97,,,,,
192,302,26,44,219,97,,,,,
85,302,26,44,219,97,,,,,
85,302,26,56,219,97,44,,,,
85,302,26,56,219,97,44,,,,
85,302,26,56,219,97,,,,,
85,302,26,56,219,97,,,,,
85,302,56,26,219,97,,,,,
85,56,302,26,219,,,,,,
85,56,44,26,302,219,,,,,
44,56,85,26,219,,,,,,
44,56,85,26,219,,,,,,
44,56,85,26,159,219,,,,,
44,85,56,26,302,219,159,,,,
85,56,44,26,302,159,219,97,,,
85,44,56,26,219,97,,,,,
85,44,56,26,219,97,,,,,
85,44,26,56,302,159,219,97,,,
44,26,56,85,159,302,219,97,,,
44,26,85,302,159,219,97,,,,
44,26,85,302,159,97,219,,,,
44,26,85,302,159,219,97,,,,
44,26,302,159,171,219,97,,,,
26,85,44,302,171,159,219,97,,,
26,44,302,85,159,147,171,219,97,,
26,302,85,159,44,147,171,219,97,,
26,302,44,56,159,147,171,219,97,,
56,302,171,147,26,219,97,44,159,,
56,302,147,26,159,219,97,44,,,
302,56,147,219,97,,,,,,
56,147,26,219,97,,,,,,
302,56,147,26,219,97,,,,,
302,56,147,26,219,97,,,,,
302,26,56,147,219,97,,,,,
26,56,147,219,97,,,,,,
26,56,85,147,219,97,,,,,
26,56,85,147,219,97,,,,,
26,56,85,147,219,97,,,,,
26,56,85,147,219,97,,,,,
26,56,147,85,219,97,,,,,
26,56,147,85,219,97,,,,,
26,56,147,85,219,97,,,,,
26,56,147,85,219,97,,,,,
26,56,147,85,171,219,97,,,,
26,56,147,85,171,219,97,,,,
26,56,147,85,171,219,97,,,,
26,56,147,85,219,97,,,,,
26,147,56,85,219,97,,,,,
26,147,56,85,159,219,97,,,,
26,56,147,85,159,219,97,,,,
26,147,56,85,159,70,219,97,,,
26,147,56,85,159,70,219,97,,,
26,147,56,159,85,70,171,219,97,,
26,159,147,85,56,171,70,219,97,,
26,159,147,85,171,70,56,97,219,,
26,159,147,85,171,70,56,219,97,,
26,147,159,85,171,70,56,219,97,,
26,159,147,85,171,70,56,219,97,,
26,147,159,85,171,302,70,56,179,219,97
147,26,85,159,56,171,302,70,179,219,97
26,147,85,159,56,171,179,302,70,219,97
26,147,56,85,159,171,219,97,302,,
26,56,147,85,159,171,219,97,,,
26,56,147,85,171,159,219,97,,,
26,56,147,85,171,159,219,97,,,
26,56,147,85,171,70,219,97,,,
26,56,147,85,171,70,61,219,97,,
56,26,147,85,171,70,61,219,97,,
56,26,147,85,302,171,159,70,219,97,
56,26,147,85,302,171,159,70,219,97,
56,26,171,85,302,147,219,97,,,
56,26,85,302,171,70,219,97,,,
56,26,85,171,302,70,147,219,97,,
56,26,85,171,70,147,219,97,,,
56,26,85,171,70,147,159,219,97,,
26,56,85,171,147,70,159,219,97,,
56,26,85,171,147,70,159,219,97,,
56,26,85,171,70,147,219,97,,,
26,171,159,70,85,56,219,97,147,,
