82,302,73,67,56,55,70,219,97,,,
82,302,73,67,55,56,85,70,219,97,,
82,302,73,67,55,56,70,219,85,97,,
73,82,302,67,55,56,219,97,,,,
73,82,302,67,70,56,55,219,97,,,
73,82,302,67,70,55,56,219,97,,,
73,82,67,302,55,70,56,85,219,97,,
73,67,82,70,302,85,219,97,,,,
73,67,82,70,302,85,219,97,,,,
73,67,302,70,82,85,219,97,,,,
73,67,302,70,82,85,219,,,,,
73,302,67,70,82,85,219,,,,,
73,67,302,82,85,219,,,,,,
73,302,67,82,85,219,,,,,,
73,67,302,82,56,85,219,97,,,,
73,67,302,70,82,56,85,219,97,,,
73,67,302,56,70,82,85,219,97,,,
73,67,302,70,56,82,85,219,97,,,
73,302,67,70,56,82,85,219,97,,,
73,67,302,56,70,85,82,219,97,,,
302,73,67,56,70,85,82,219,97,,,
67,302,56,70,85,82,73,219,97,,,
302,67,73,56,70,85,82,219,97,,,
302,67,73,56,70,85,82,219,97,,,
67,73,61,56,70,85,82,219,,,,
67,61,73,56,70,85,82,219,,,,
67,73,61,56,70,85,82,219,,,,
67,61,73,56,70,85,82,219,,,,
67,61,73,56,70,85,82,219,,,,
67,61,73,56,70,85,82,219,,,,
67,73,61,56,70,85,82,219,,,,
67,61,73,56,85,70,82,219,,,,
67,73,61,70,85,56,44,82,219,,,
67,73,61,70,85,56,44,82,219,,,
67,85,73,56,61,70,44,219,,,,
67,85,73,70,56,44,61,219,,,,
67,85,70,56,44,219,,,,,,
67,85,70,44,219,,,,,,,
67,85,44,219,,,,,,,,
67,85,44,219,,,,,,,,
67,85,44,219,,,,,,,,
302,85,44,,,,,,,,,
302,85,44,,,,,,,,,
302,85,44,,,,,,,,,
302,85,44,,,,,,,,,
302,44,85,,,,,,,,,
302,44,85,,,,,,,,,
302,44,85,26,,,,,,,,
302,44,85,56,,,,,,,,
302,44,56,85,,,,,,,,
302,44,56,85,,,,,,,,
302,44,56,85,,,,,,,,
302,44,56,85,,,,,,,,
302,44,56,85,61,,,,,,,
302,44,56,179,85,61,,,,,,
302,44,26,179,56,85,61,,,,,
302,44,26,179,56,85,61,,,,,
302,26,44,56,85,179,,,,,,
302,26,44,56,85,179,,,,,,
302,26,85,179,56,44,,,,,,
302,26,85,179,56,,,,,,,
302,26,85,179,56,,,,,,,
302,26,85,56,179,,,,,,,
302,85,26,56,179,,,,,,,
302,85,26,56,,,,,,,,
302,85,26,56,,,,,,,,
302,85,26,56,,,,,,,,
85,302,26,56,,,,,,,,
85,302,26,56,,,,,,,,
85,302,26,56,,,,,,,,
85,302,26,56,,,,,,,,
85,302,26,44,56,,,,,,,
85,302,26,44,56,,,,,,,
85,302,26,44,56,,,,,,,
85,302,44,56,26,,,,,,,
85,302,44,26,56,,,,,,,
85,302,44,56,,,,,,,,
85,44,302,56,,,,,,,,
85,44,302,56,,,,,,,,
302,44,67,,,,,,,,,
44,302,67,,,,,,,,,
302,44,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,,,,,,,,,
44,302,67,50,,,,,,,,
44,302,67,50,,,,,,,,
302,44,67,50,,,,,,,,
302,44,67,50,,,,,,,,
302,44,67,50,,,,,,,,
302,85,67,50,,,,,,,,
302,85,67,50,,,,,,,,
302,85,50,67,,,,,,,,
302,50,85,67,56,,,,,,,
302,85,26,50,67,56,,,,,,
302,26,85,56,50,67,,,,,,
302,26,85,56,67,50,,,,,,
302,85,26,56,50,67,,,,,,
302,85,56,26,50,67,,,,,,
302,85,26,50,56,67,,,,,,
85,302,26,50,56,67,,,,,,
85,302,26,50,56,67,,,,,,
85,302,50,26,56,,,,,,,
85,302,50,26,,,,,,,,
85,50,302,26,,,,,,,,
85,50,302,26,,,,,,,,
85,302,50,,,,,,,,,
85,302,50,26,,,,,,,,
85,302,26,50,,,,,,,,
44,302,26,50,,,,,,,,
44,302,26,50,,,,,,,,
44,302,26,50,,,,,,,,
44,302,50,26,,,,,,,,
44,50,302,26,,,,,,,,
44,302,50,26,,,,,,,,
44,50,302,26,,,,,,,,
44,302,50,26,,,,,,,,
44,50,302,26,,,,,,,,
44,302,50,26,,,,,,,,
44,50,302,26,192,,,,,,,
44,302,50,26,192,,,,,,,
44,302,50,26,192,,,,,,,
85,302,26,50,,,,,,,,
302,85,50,26,,,,,,,,
302,85,26,50,,,,,,,,
302,85,50,26,128,,,,,,,
50,302,85,26,128,,,,,,,
50,85,302,26,128,,,,,,,
50,85,302,26,128,,,,,,,
50,85,302,26,128,,,,,,,
50,85,302,128,192,26,,,,,,
50,85,302,26,128,192,,,,,,
50,85,302,26,128,192,,,,,,
50,85,302,26,128,,,,,,,
50,85,302,128,26,,,,,,,
85,302,44,26,128,,,,,,,
44,85,302,128,26,,,,,,,
44,85,302,128,26,,,,,,,
44,85,302,128,26,,,,,,,
44,302,85,128,26,192,,,,,,
44,302,85,128,26,192,,,,,,
44,302,85,128,26,192,,,,,,
44,302,85,128,26,,,,,,,
44,302,85,128,26,,,,,,,
44,302,85,128,26,192,179,,,,,
44,85,302,192,128,179,,,,,,
44,85,302,128,192,179,,,,,,
44,85,302,192,128,,,,,,,
44,302,85,192,128,,,,,,,
44,192,302,85,128,,,,,,,
44,192,302,85,128,,,,,,,
44,192,302,85,26,128,,,,,,
44,192,302,85,26,128,,,,,,
44,302,192,85,26,128,,,,,,
44,192,302,85,26,128,,,,,,
302,192,44,128,26,85,,,,,,
302,192,128,44,26,85,,,,,,
302,44,192,128,26,85,,,,,,
302,44,192,128,26,85,,,,,,
302,44,128,192,85,26,,,,,,
44,302,85,128,26,192,,,,,,
302,44,85,128,26,,,,,,,
85,302,44,128,26,,,,,,,
44,302,85,128,26,,,,,,,
85,44,302,192,128,56,,,,,,
85,44,302,192,128,26,56,,,,,
85,44,302,192,56,26,,,,,,
85,44,302,192,128,26,56,,,,,
44,302,50,26,56,,,,,,,
44,302,26,56,,,,,,,,
44,302,26,128,56,,,,,,,
44,302,192,26,128,56,,,,,,
44,302,192,128,56,147,26,,,,,
192,44,128,302,147,56,50,26,,,,
192,44,128,147,302,179,56,50,,,,
147,44,192,56,128,179,26,302,50,,,
147,44,192,26,56,128,179,302,50,,,
147,56,44,179,26,302,,,,,,
85,56,44,192,26,302,171,219,97,,,
85,56,44,26,192,302,171,219,97,,,
85,192,56,44,26,302,171,219,97,,,
85,192,56,44,26,302,171,219,97,,,
192,85,56,44,159,26,302,219,97,,,
192,56,85,44,26,159,302,219,97,,,
192,56,85,44,26,302,219,97,159,,,
192,56,85,44,26,302,219,97,159,,,
192,56,85,26,44,302,219,97,159,,,
192,56,85,44,26,159,302,219,97,,,
192,56,44,26,85,50,128,302,159,219,97,
192,56,44,26,85,159,302,50,128,219,97,
192,56,44,26,85,159,50,302,219,97,,
192,56,44,26,159,50,302,171,85,219,97,
192,56,26,44,159,50,302,171,219,97,,
192,56,44,26,159,171,85,50,302,219,97,
192,56,26,44,159,85,302,171,219,97,,
192,56,44,26,159,85,171,50,302,219,97,
192,56,26,44,159,171,85,302,50,219,97,
192,56,26,159,44,128,85,171,302,50,219,97
192,56,26,44,159,128,171,302,50,219,97,
192,85,128,56,159,26,44,302,171,50,219,97
56,192,128,85,26,159,44,171,302,219,97,
192,56,128,159,44,26,302,50,85,219,97,
192,26,56,128,159,44,171,302,50,219,97,
192,128,26,159,56,44,171,302,50,219,97,
192,56,26,128,159,44,85,302,50,171,219,97
192,56,26,128,159,44,85,302,171,50,219,97
192,56,26,128,159,171,44,302,50,219,97,
192,56,26,128,159,171,44,302,50,219,97,
192,56,128,159,26,171,44,302,50,219,97,
192,56,26,128,159,44,302,171,50,219,97,
192,56,128,26,159,302,171,44,219,50,97,
192,56,128,26,159,302,171,44,219,97,,
192,56,26,128,159,302,171,219,97,44,,
192,56,128,26,159,302,171,219,97,,,
192,56,128,26,159,302,171,97,219,,,
192,56,128,26,159,302,171,219,97,,,
192,56,26,128,159,302,171,219,97,,,
192,56,26,128,159,302,171,219,97,,,
192,128,56,26,159,302,219,97,,,,
128,192,26,56,159,302,97,219,,,,
128,192,26,56,302,159,219,97,,,,
192,56,26,128,159,302,219,97,,,,
128,26,192,56,302,159,219,97,,,,
128,26,192,56,159,302,219,97,,,,
128,26,192,56,159,302,219,97,,,,
128,192,26,56,159,302,97,219,,,,
128,26,192,56,159,219,97,,,,,
192,26,128,56,159,219,97,,,,,
26,192,128,56,159,219,97,,,,,
192,26,128,159,56,219,97,,,,,
192,26,128,159,56,97,219,,,,,
26,192,159,56,128,219,97,,,,,
26,192,56,128,159,97,219,,,,,
26,192,56,159,128,219,97,,,,,
192,128,56,159,26,219,97,,,,,
128,192,56,159,26,219,97,,,,,
192,128,56,159,219,97,26,,,,,
128,159,192,56,219,97,,,,,,
128,192,56,159,219,97,,,,,,
128,192,56,159,219,97,,,,,,
128,192,56,219,97,,,,,,,
128,192,56,219,97,,,,,,,
128,192,56,219,97,,,,,,,
128,192,56,219,97,,,,,,,
128,192,56,159,219,97,,,,,,
128,56,192,159,219,97,,,,,,
192,128,56,159,219,97,,,,,,
128,56,192,219,97,,,,,,,
56,192,128,219,97,,,,,,,
56,192,128,219,97,,,,,,,
192,56,128,219,97,,,,,,,
56,192,128,159,219,97,,,,,,
56,192,159,128,219,97,,,,,,
192,56,159,128,219,97,,,,,,
56,192,159,128,26,219,97,,,,,
192,56,159,179,128,26,219,97,,,,
192,159,179,56,128,26,219,97,,,,
159,56,192,128,26,179,219,97,,,,
192,56,159,128,26,219,97,179,,,,
192,56,159,128,26,219,97,,,,,
56,192,159,128,26,219,97,,,,,
192,56,159,128,26,219,97,,,,,
192,56,159,128,26,219,97,,,,,
192,56,159,128,179,26,219,97,,,,
192,159,128,26,179,219,97,,,,,
192,159,128,179,26,56,219,97,,,,
192,159,128,26,56,219,97,,,,,
192,159,56,128,165,219,97,,,,,
192,56,159,128,165,219,97,,,,,
192,159,128,165,56,219,97,,,,,
192,159,128,165,56,219,97,,,,,
192,128,159,165,56,302,219,97,,,,
192,128,159,165,56,302,219,97,,,,
192,128,165,56,302,219,97,,,,,
192,128,56,165,302,219,97,,,,,
128,192,56,165,219,97,,,,,,
128,192,159,56,165,219,97,,,,,
128,192,56,159,165,219,97,,,,,
192,56,128,165,219,97,159,,,,,
128,192,56,26,165,219,97,,,,,
128,159,192,56,26,219,97,,,,,
159,128,192,56,219,97,,,,,,
159,192,56,128,219,97,,,,,,
159,192,56,128,219,97,,,,,,
56,192,159,70,128,165,219,97,,,,
56,192,159,70,128,165,219,97,,,,
56,192,159,128,70,165,219,97,,,,
56,192,159,70,219,97,,,,,,
56,192,159,128,70,26,219,97,,,,
56,192,159,128,70,26,219,97,,,,
56,192,128,159,70,26,219,97,,,,
56,192,128,159,70,219,97,,,,,
56,192,128,70,159,26,171,97,219,,,
56,192,128,159,70,26,219,171,97,,,
56,192,128,159,70,26,165,219,97,,,
56,192,70,159,128,165,26,180,219,97,,
56,192,70,159,26,165,128,180,219,,,
56,192,159,128,70,165,26,180,219,97,,
56,192,70,159,128,165,26,219,97,,,
56,70,192,159,128,26,165,171,219,97,,
56,192,70,159,26,171,219,97,,,,
159,192,56,70,26,180,171,219,97,,,
70,192,159,56,26,180,171,219,97,179,,
70,192,56,159,180,26,171,179,219,97,,
70,56,192,159,26,180,171,219,97,,,
192,56,159,70,26,180,171,219,97,,,
192,56,159,26,180,171,70,219,97,,,
192,56,159,26,180,171,219,97,,,,
56,192,159,26,180,171,219,97,,,,
56,192,159,26,171,70,180,219,97,,,
56,192,70,159,26,171,180,219,97,,,
56,70,192,159,26,171,180,219,97,,,
70,56,192,159,180,26,171,219,97,,,
70,56,192,159,180,26,171,219,97,,,
70,192,159,56,26,180,171,219,97,,,
70,192,159,56,180,26,171,219,97,,,
70,192,159,56,180,26,171,219,97,,,
70,192,180,56,159,171,26,219,97,,,
70,192,56,180,159,171,26,219,97,,,
70,192,56,180,159,171,26,219,97,,,
70,56,159,192,171,26,180,219,97,,,
70,56,159,192,26,180,219,97,,,,
