KeyID,Time,Altitude,Longitude,Latitude,Speed,NR Band,NR PCI,SS-RSRP,SS-SINR,Neighbor Cell PCI,Neighbor Cell RSRP,NR PHY Throughput DL(Mbps),NR PDCP Throughput DL(Mbps),NR MAC Throughput DL(Mbps),NR DL Grant Count,NR PDSCH BLER,NR DL Avg MCS,PRB Num DL/slot,NR DL Avg RI,NR PHY Throughput UL(Mbps),NR PDCP Throughput UL(Mbps),NR MAC Throughput UL(Mbps),NR UL Grant Count,NR PUSCH BLER,NR UL Avg MCS,PRB Num UL/slot,NR UL Avg RI,NR PUSCH Txpower,NR SRS Txpower,Ping Delay,Ping Jitter
48,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.7,21.88,171,-82.63,570.89,505.44,515.88,1116,12.08,23.1,230.43,3,61.86,50.28,52.91,507,9,21.56,69.14,1,5,21,,
49,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.64,24.05,171,-82.31,579.78,513.18,520.98,1399,8.83,25.13,241.66,3,69.93,56.94,59.15,525,13.96,22.29,230.15,1,19,18,,
50,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.24,22.8,171,-82.95,556.7,505.02,499.33,1401,8.55,24.38,234.71,3,58.48,54.36,50.23,592,10.26,22.33,229.94,1,19,20,,
51,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.29,22.73,171,-82.38,373.94,361.75,339.78,394,5.95,10.27,17.38,3,54.3,47.23,46.93,192,13.25,24.11,92.06,1,10,22,,
52,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.15,23.75,171,-82.17,257.37,258.43,223.22,1115,9.11,23.93,207.37,3,46.14,25.43,39.92,468,13.04,22.88,195.23,1,19,21,,
53,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.85,23.13,171,-82.06,521.77,396.11,460.41,1403,9.17,25.14,242.2,3,69.59,53.01,60.4,561,10.83,22.37,236.39,1,19,22,,
54,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.96,23.22,171,-82.52,542.34,469.51,480.23,1401,9.06,19.28,201.83,3,75.27,64.44,65.55,578,8.17,22.88,174.09,1,16,22,,
55,2024/3/26 10:10,4,119.84814,31.71162,0,79,302,-86.78,22.81,171,-81.75,327.64,327.8,295.86,196,0,0,2.5,3,47.69,48.42,42.15,118,11.11,23.71,13.47,1,8,21,,
56,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-86.45,24.05,171,-82.04,223.11,206.43,190.87,1216,11.92,22.49,231.71,3,25.81,18.7,22,430,11.63,23.11,182.82,1,19,22,,
57,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-86.27,24.9,171,-81.47,505.41,427.15,448.26,1401,8.45,24.87,242.72,3,70.18,66.52,61.59,598,10.62,22.21,244.13,1,19,22,,
58,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-87.27,23.29,171,-82.05,546.99,492.25,486.37,1358,8.09,0,1.63,3,70.64,67.99,61.92,596,9.65,23.73,75.18,1,13,22,,
59,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-85.03,21.64,171,-82.75,270.88,261.56,246.83,46,15.15,7.97,94.29,3,43.28,46.6,38.56,37,0,23.67,10.72,1,10,22,,
60,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-87.2,22.99,171,-81.24,253.56,211.34,227.09,1323,9.21,24.8,237.77,3,25.83,4.77,21.1,437,15.42,23.43,185.19,1,19,22,,
61,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-86.48,22.62,171,-80.1,535.28,491,482.9,1402,8.53,25.21,241.24,2.58,65.77,51.9,57.05,600,9.47,22.85,242.26,1,19,21,,
62,2024/3/26 10:11,4,119.84814,31.71162,0,79,302,-84.88,21.77,171,-81.84,541.24,494.2,488.28,1050,6.18,0,1.46,3,70.37,65.49,61.06,489,8.75,24.31,16.56,1,9,23,,
63,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-84.96,22.4,302,-85.17,283.64,339.79,257.55,24,0,0.58,8.16,3.11,52.25,36.57,46.78,32,0,24.09,11.85,1,11,24,,
64,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-80.97,4.54,302,-84.68,0.06,0.01,0.05,112,0,7.2,2.45,3,2.81,0.73,2.23,120,7.69,25.51,89.51,1,15,24,,
65,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-80.69,5.09,302,-83.58,76.2,33.96,72.96,784,2.64,13.79,148.66,3,29.49,22.1,26.43,407,8.21,24.43,198.58,1,19,21,,
66,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-80.98,4.61,302,-84.53,400.45,326.29,363.82,1268,9.62,21.72,241.95,3,69.54,61.67,62.03,499,10.8,24.75,233.39,1,19,19,,
67,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.49,4.4,302,-83.47,514.52,431.45,465.29,1268,9.26,20.36,233.51,3,88.95,84.51,79.85,538,8.41,24.81,222.24,1,15,18,,
68,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.71,5.38,302,-84.41,436.09,358.39,390.21,445,0,0,1.29,3,63.02,51.92,56.42,237,0,24.73,10.96,1,5,18,,
69,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.65,4.81,302,-84.02,113.62,74.08,101.06,22,0,0,1.25,3,28.24,5.1,25.51,31,0,25,9.57,1,7,18,,
70,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.38,4.93,302,-83.97,13.42,8.95,10.27,280,14.4,11.58,56.98,3,8.78,4.64,6.43,241,17.27,25.49,117.51,1,9,18,,
71,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-83.23,4.76,302,-82.8,51.84,34.41,45.57,635,6.47,13.42,110.2,3,50.72,35.23,43.93,474,9.69,24.89,224.51,1,19,20,,
72,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.9,3.62,302,-83.86,371.54,280.08,334.98,1268,7.88,21.72,244.84,3,93.25,69.78,79.85,547,14.46,24.63,245.06,1,19,19,,
73,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.89,3.88,302,-84.06,482.83,404.87,435.39,1268,9.9,20.97,234.4,3,111.39,102.3,96.94,552,12.64,23.97,233.35,1,19,18,,
74,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-83.01,3.89,302,-84.38,443.65,381.47,399.4,613,0,0,1,3,78.19,67.36,67.69,341,0,25.23,19.57,1,9,22,,
75,2024/3/26 10:11,4,119.84814,31.71162,0,79,171,-82.75,5.97,302;73,-80.79;-95.94,227.92,198.54,201.06,831,8.88,22.3,237.78,3,23.86,8.36,20.71,146,6.84,25.97,48.68,1,5,20,,
76,2024/3/26 10:11,7,119.84814,31.71163,0.4,79,171,-78.65,8.14,302;73,-83.20;-99.88,457.36,398.75,423,1268,5.59,26.15,243.8,3,37.12,31.14,33.91,457,8.52,25.64,221.1,1,18,16,,
77,2024/3/26 10:11,7,119.84814,31.71163,0.4,79,171,-77.49,7.83,302;73,-79.55;-93.16,526.53,494.25,492.09,1268,1.1,25.46,233.46,3,53.61,54.97,49.83,501,4.36,25.88,217.2,1,11,15,,
78,2024/3/26 10:11,12,119.84814,31.71164,0.88,79,171,-81.2,2.51,302;61;73,-79.52;-88.00;-144.41,363.36,401.48,346.98,449,0,0,1,3,51.84,45.74,48.18,222,0,24.96,9.37,1,7,18,,
79,2024/3/26 10:11,23,119.84814,31.71164,0.8,79,171,-83.79,-1,302;61;192;73,-75.68;-88.36;-94.48;-111.42,193.5,147.39,152.74,1088,19.97,19.24,233.26,3,20.12,1.92,18.19,223,20,22.63,90.86,1,5,20,,
80,2024/3/26 10:11,29,119.84814,31.71165,1.21,79,171,-71.59,11.18,302;61;192;73,-75.62;-86.28;-93.81;-93.81,408.64,334.94,350.34,1268,8.83,20.82,239.12,3,27.49,16.68,22.64,385,11.54,22.08,204.58,1,13,13,,
81,2024/3/26 10:11,29,119.84814,31.71165,1.21,79,171,-72.86,12.28,302;73;61;192,-79.52;-85.38;-87.27;-94.95,569.27,503.08,497.75,1268,9.9,19.42,238.53,3,60.09,46.33,51.31,479,11.77,24.25,232.17,1,19,18,,
82,2024/3/26 10:11,34,119.84814,31.71165,1.33,79,171,-73.31,10.53,302;61;73;192,-81.89;-87.02;-90.85;-94.02,460.87,358.95,423.6,862,0,0,1.71,3,56.62,52.66,49.52,348,0,24.56,28.5,1,9,22,,
83,2024/3/26 10:11,44,119.84813,31.71166,1.74,79,171,-75.81,7.2,302;61;73;192,-75.93;-91.18;-93.23;-106.99,155.25,115.73,141.08,123,25.27,11.23,53.75,3.27,34.52,32.96,30.33,115,8.43,25.57,101.69,1,9,23,,
84,2024/3/26 10:11,49,119.84813,31.71166,1.74,79,171,-77.35,0.73,302;61;73;192,-73.45;-88.79;-101.52;-109.32,176.05,181.03,170.56,1207,3.19,24.89,234.8,3,35.44,13.25,29.58,426,14.32,25.06,206.92,1,19,20,,
85,2024/3/26 10:11,54,119.84813,31.71166,1.72,79,171,-79.75,-5.16,302;61;219;73,-72.19;-87.88;-125.13;-127.13,396,375.2,390.16,1268,0.07,26.99,244.65,3,85,58.49,75.51,539,7.9,25.05,243.3,1,19,18,,
86,2024/3/26 10:11,54,119.84813,31.71166,1.72,79,171,-69.28,12.4,302;73;61;219;97,-71.94;-81.87;-97.30;-123.67;-126.92,437.66,465.95,431.95,1268,0.59,26.09,237.47,3,92.72,78.59,81.49,546,13.84,19.24,228.95,1,9,10,,
87,2024/3/26 10:11,65,119.84813,31.71166,1.34,79,171,-69.96,10.88,302;73;61;219;97,-77.13;-81.93;-92.06;-121.25;-126.43,251.45,240.52,246.01,457,23.17,16.33,126.12,3.21,61.59,59.16,55.68,238,0,25.33,61.59,1,1,16,,
88,2024/3/26 10:11,71,119.84813,31.71166,0.93,79,171,-71.62,7.67,302;73;61;219;97,-75.86;-81.02;-96.54;-122.44;-155.98,136.94,112.47,119.58,885,8.75,17.2,190.84,3.15,48.3,31.31,45.85,434,0.71,25.98,218.27,1,16,15,,
89,2024/3/26 10:11,76,119.84813,31.71166,1.02,79,171,-75.78,0.17,302;73;67;61;70;219,-74.51;-81.63;-90.83;-92.55;-92.86;-123.17,323.43,290.72,290.45,1268,8.32,19.72,241.31,3,87.05,70.76,86.52,522,0.77,25.99,240.65,1,17,15,,
90,2024/3/26 10:11,76,119.84813,31.71166,1.02,79,171,-67.72,11.18,302;73;61;67;70;219;56,-71.44;-83.46;-86.43;-91.41;-94.97;-120.66;-131.34,443.69,402.43,405.18,1268,6.84,22.13,239.89,3,115.87,102.24,111.4,552,9.77,22.88,241.85,1,9,8,,
91,2024/3/26 10:11,81,119.84813,31.71166,0.58,79,171,-68.73,11.81,302;73;61;70;67;219;56,-74.83;-83.20;-87.02;-93.42;-95.27;-122.79;-142.07,362.6,345.28,338.62,972,0,0,1.57,3.2,83.75,85.05,79.45,454,0,24.93,15,1,2,12,,
92,2024/3/26 10:11,91,119.84813,31.71165,0.93,79,171,-72.42,5.01,302;73;61;70;67;56;219,-73.21;-85.54;-87.58;-92.92;-93.35;-96.73;-123.32,206.82,188.12,193.02,807,3.13,24.27,190.11,3.13,60.4,37.7,54.62,387,7.62,25.93,194.04,1,15,13,,
93,2024/3/26 10:11,96,119.84812,31.71165,0.82,79,171,-76.65,0.06,302;61;73;67;192;70;219,-75.55;-84.80;-86.94;-90.48;-92.13;-93.84;-119.80,314.51,304.54,304.19,1263,0.15,26.96,244.99,3,72.79,58.75,68.35,530,5.72,26.25,238.27,1,16,14,,
94,2024/3/26 10:11,101,119.84812,31.71165,0.74,79,302,-80.62,-0.8,171;73;61;67;70;192,-81.78;-83.45;-86.48;-87.80;-90.13;-92.76,452.32,412.84,439.87,1268,2.79,23.06,239.58,3,110.84,118.14,105.16,552,3.81,26.68,235.06,1,16,15,,
95,2024/3/26 10:11,106,119.84812,31.71165,0.83,79,302,-68.15,23.88,171;61;67;73;192;70,-82.25;-88.76;-89.16;-89.99;-90.23;-90.63,402.48,194.88,394.53,778,4.77,19.22,231.96,3,86.08,94.32,82.18,332,1,25.94,74.23,1,6,25,,
96,2024/3/26 10:11,111,119.84812,31.71165,0.75,79,302,-68.64,21.59,171;61;67;70;73;192,-83.09;-86.29;-87.83;-89.27;-89.89;-93.55,466.44,427.3,437.19,1404,9.61,23.1,238.08,3.23,86.2,80.63,84.69,550,0.73,26,235.61,1,15,25,,
97,2024/3/26 10:11,116,119.84812,31.71165,0.82,79,302,-71.88,13.55,73;67;70;192;171,-88.34;-88.80;-89.54;-91.71;-92.43,503.05,468.56,467.53,1406,9.5,21.92,229.13,3.75,80.19,77.23,79.9,596,0,25.97,233.41,1,15,25,,
98,2024/3/26 10:11,120,119.84812,31.71165,0.74,79,302,-78.96,9.02,67;171;73;192;70,-87.80;-88.05;-88.55;-90.69;-91.46,368.69,378.89,339.23,495,12.25,14.87,80.44,3.41,80.99,82.66,80.21,238,7.92,22.87,165.52,1,8,25,,
99,2024/3/26 10:11,125,119.84812,31.71165,0.83,79,302,-70.23,11.91,73;61;67;70;171;192,-87.44;-88.95;-89.75;-89.78;-91.52;-92.77,278.02,254.04,250.28,1185,9.35,20.47,219.44,3.58,69.76,53.98,65.98,485,8.76,24.59,216.5,1,13,25,,
