302,56,61,85,192,73,171,,,
302,61,56,85,192,171,,,,
302,61,56,70,85,171,192,,,
302,61,56,70,85,192,,,,
302,61,56,70,85,192,,,,
302,56,61,70,85,192,,,,
302,56,61,85,70,192,,,,
302,56,67,61,85,70,192,,,
302,67,61,56,85,192,70,,,
26,67,61,85,56,192,70,,,
26,67,61,85,56,192,70,,,
26,85,61,,,,,,,
26,61,85,,,,,,,
26,85,61,70,67,,,,,
26,56,67,61,70,85,,,,
26,192,67,56,70,61,85,,,
192,56,67,61,,,,,,
67,44,56,192,61,,,,,
67,56,44,192,61,,,,,
44,67,56,192,,,,,,
67,56,192,44,,,,,,
67,192,85,56,44,,,,,
85,192,67,56,44,,,,,
67,44,192,85,56,,,,,
67,44,85,192,56,61,,,,
85,44,67,192,61,56,,,,
44,67,56,192,61,85,,,,
44,67,192,56,85,61,,,,
56,67,192,44,85,61,,,,
67,192,26,56,44,61,85,,,
192,67,44,56,26,61,,,,
192,44,67,26,56,61,,,,
192,44,26,67,56,61,,,,
192,44,67,26,56,70,61,,,
192,44,26,67,56,70,61,,,
192,44,26,56,85,70,,,,
192,44,85,26,56,,,,,
44,192,85,26,56,,,,,
44,192,85,56,26,,,,,
44,192,85,56,26,,,,,
192,67,302,85,56,26,219,,,
192,67,85,302,56,26,219,,,
302,26,85,192,67,56,219,,,
302,26,85,67,192,219,,,,
302,26,85,67,192,219,,,,
302,26,85,192,67,219,,,,
302,26,85,67,192,219,,,,
302,26,85,67,192,219,,,,
302,26,67,192,85,219,,,,
302,192,26,67,85,219,97,,,
302,26,192,67,85,219,97,,,
302,26,192,85,219,67,97,,,
302,192,26,85,67,219,,,,
192,302,85,26,219,,,,,
302,192,85,26,219,,,,,
302,192,85,26,219,97,,,,
302,192,85,26,219,97,,,,
192,85,302,26,219,,,,,
192,85,302,26,219,,,,,
85,192,302,26,219,,,,,
85,192,302,26,219,,,,,
85,192,302,26,219,,,,,
85,192,302,26,219,,,,,
192,85,302,26,219,,,,,
192,85,302,26,219,,,,,
192,85,302,26,219,,,,,
192,85,302,26,219,,,,,
192,85,302,26,56,219,,,,
192,85,302,26,56,219,,,,
192,85,302,26,56,219,,,,
192,85,302,56,26,219,97,,,
192,85,302,56,219,97,,,,
192,85,302,56,219,97,,,,
192,85,302,56,219,,,,,
192,302,56,85,219,97,,,,
192,302,56,85,219,97,,,,
44,302,56,85,219,,,,,
44,302,85,56,219,,,,,
44,85,56,302,219,97,,,,
44,85,56,26,159,302,219,97,,
44,26,85,56,159,302,219,97,,
44,26,159,56,302,147,85,219,97,
26,44,85,159,147,302,219,97,,
26,44,159,85,147,302,219,,,
26,85,44,159,147,302,219,,,
26,44,85,159,147,171,302,219,,
26,85,44,159,171,147,302,219,,
26,159,85,44,302,147,171,219,,
26,302,85,159,147,171,44,219,,
26,159,85,302,171,44,147,219,,
26,85,159,302,171,44,147,219,,
26,302,159,85,171,147,219,,,
26,302,171,85,159,147,219,,,
302,26,159,85,171,147,219,,,
26,302,44,159,171,85,147,219,,
26,159,147,302,171,44,219,,,
26,159,147,302,56,85,171,44,219,97
26,159,147,302,56,85,171,44,219,97
26,159,44,56,147,85,302,171,219,97
26,159,44,147,85,56,171,302,219,97
26,44,159,147,85,56,302,171,219,97
26,159,44,85,147,56,302,171,219,
26,159,44,85,147,56,302,219,,
26,159,85,147,44,302,56,219,,
159,26,85,147,44,302,56,219,,
159,26,85,147,302,44,219,,,
159,26,85,147,171,44,302,219,,
159,26,85,171,44,302,219,,,
159,26,85,171,147,302,44,219,,
159,26,85,171,147,302,44,219,97,
159,26,85,147,171,302,44,219,97,
192,26,85,171,147,302,44,219,,
192,26,85,147,171,302,44,219,,
192,26,85,171,147,302,56,219,,
192,26,171,147,302,56,219,,,
192,26,171,147,302,56,219,,,
192,26,171,302,147,56,44,219,,
192,26,171,302,147,56,44,219,,
192,171,302,26,56,147,44,219,,
192,85,171,302,26,147,56,219,,
85,192,171,26,147,302,56,219,,
192,85,171,26,302,147,56,219,,
26,56,85,171,302,147,192,219,,
159,171,56,147,192,302,85,,,
26,171,302,192,56,70,147,85,,
26,192,171,302,147,56,70,219,,
85,26,192,171,147,302,56,70,219,
192,85,171,26,302,56,147,219,,
85,192,171,26,302,147,56,219,,
85,192,171,26,56,302,147,219,,
85,192,171,302,26,147,56,219,,
85,192,171,302,26,147,56,70,219,
85,171,192,302,26,147,56,70,219,
85,171,26,192,302,147,56,70,219,
85,26,171,192,147,302,56,70,219,
85,26,171,192,147,302,56,70,219,
171,85,26,192,302,56,70,219,,
26,171,192,302,56,70,85,219,,
171,26,192,56,70,219,,,,
171,26,56,192,70,219,,,,
85,171,26,192,56,147,70,219,,
85,171,26,147,192,70,219,,,
85,171,26,147,70,219,,,,
85,171,26,56,147,70,219,,,
56,26,85,171,147,70,219,,,
171,56,26,85,147,70,219,,,
56,171,85,26,147,70,219,,,
171,56,26,70,,,,,,
70,171,56,26,,,,,,
70,171,56,26,85,,,,,
56,171,70,85,26,,,,,
56,85,171,26,70,,,,,
85,56,171,147,26,70,,,,
171,70,56,85,147,26,,,,
85,171,56,147,26,70,,,,
171,56,26,70,,,,,,
171,85,26,56,,,,,,
171,26,85,56,192,,,,,
171,26,85,56,192,,,,,
171,26,85,56,192,,,,,
26,171,85,56,192,,,,,
26,171,85,56,192,219,,,,
171,26,85,56,192,219,,,,
171,26,85,56,192,219,,,,
26,171,56,85,192,219,,,,
26,171,192,56,85,302,219,,,
